PolicyID,Region,Type,Coverage,Premium,Claimed
KAG07244,Arizona,Basic,100000.0,5000.0,0
KAG07245,California,Extended,100000.0,5000.0,0
KAG07246,Washington,Basic,100000.0,5000.0,1
KAG07247,Nevada,Extended,100000.0,5000.0,0
KAG07248,Arizona,Basic,100000.0,5000.0,0
KAG07249,Arizona,Basic,313297.9,5000.0,0
KAG07250,Nevada,Extended,135043.8,5000.0,0
KAG07251,Arizona,Extended,100000.0,5000.0,1
KAG07252,Arizona,Basic,100000.0,5000.0,0
KAG07253,California,Basic,100000.0,5000.0,0
KAG07254,Nevada,Extended,100000.0,5000.0,0
KAG07255,California,Extended,100000.0,5000.0,1
KAG07256,Oregon,Basic,105246.0,5000.0,0
KAG07257,Arizona,Basic,100000.0,5000.0,0
KAG07258,Arizona,Extended,100000.0,5000.0,1
KAG07259,Arizona,Basic,100000.0,5000.0,0
KAG07260,Oregon,Basic,100000.0,5000.0,0
KAG07261,Oregon,Basic,100000.0,5000.0,0
KAG07262,Nevada,Extended,100000.0,5000.0,1
KAG07263,California,Extended,100000.0,5000.0,0
KAG07264,Nevada,Basic,282694.1,5000.0,0
KAG07265,California,Basic,119877.2,5000.0,1
KAG07266,California,Basic,100000.0,5000.0,0
KAG07267,California,Extended,117194.1,5000.0,0
KAG07268,Arizona,Extended,100000.0,5000.0,0
KAG07269,Arizona,Basic,100000.0,5000.0,0
KAG07270,Arizona,Basic,106703.9,5000.0,0
KAG07271,Washington,Basic,100000.0,5000.0,0
KAG07272,Oregon,Basic,100000.0,5000.0,0
KAG07273,Arizona,Extended,116728.4,5000.0,0
KAG07274,Nevada,Basic,125006.4,5000.0,0
KAG07275,California,Basic,100000.0,5000.0,0
KAG07276,California,Basic,100000.0,5000.0,1
KAG07277,Arizona,Basic,100000.0,5000.0,0
KAG07278,Oregon,Basic,102358.5,5000.0,1
KAG07279,Oregon,Basic,100000.0,5000.0,0
KAG07280,Oregon,Basic,100000.0,5000.0,0
KAG07281,Oregon,Basic,100000.0,5000.0,0
KAG07282,Arizona,Premium,100000.0,5000.0,0
KAG07283,Arizona,Basic,119470.8,5000.0,0
KAG07284,Washington,Basic,100000.0,5000.0,0
KAG07285,California,Basic,119877.2,5000.0,1
KAG07286,Oregon,Basic,119877.2,5000.0,1
KAG07287,California,Basic,100000.0,5000.0,0
KAG07288,California,Basic,100000.0,5000.0,1
KAG07289,California,Basic,100000.0,5000.0,0
KAG07290,California,Extended,141149.1,5000.0,0
KAG07291,California,Basic,119877.2,5000.0,1
KAG07292,Oregon,Basic,100000.0,5000.0,0
KAG07293,Nevada,Basic,100000.0,5000.0,0
KAG07294,Oregon,Basic,100000.0,5000.0,0
KAG07295,Washington,Basic,100000.0,5000.0,0
KAG07296,Arizona,Basic,100000.0,5000.0,0
KAG07297,California,Basic,102383.5,5000.0,0
KAG07298,California,Extended,100000.0,5000.0,1
KAG07299,Nevada,Extended,144641.9,5000.0,0
KAG07300,California,Basic,275130.9,5000.0,0
KAG07301,Arizona,Basic,100000.0,5000.0,0
KAG07302,Arizona,Basic,100000.0,5000.0,0
KAG07303,Oregon,Basic,113486.20000000001,5000.0,0
KAG07304,Nevada,Basic,100000.0,5000.0,0
KAG07305,California,Basic,100000.0,5000.0,0
KAG07306,Arizona,Extended,104928.4,5000.0,0
KAG07307,California,Extended,100000.0,5000.0,0
KAG07308,Arizona,Extended,100000.0,5000.0,0
KAG07309,California,Basic,100000.0,5000.0,0
KAG07310,Oregon,Basic,100000.0,5000.0,1
KAG07311,Nevada,Basic,124648.09999999999,5000.0,0
KAG07312,California,Extended,144747.90000000002,5000.0,0
KAG07313,Washington,Basic,100000.0,5000.0,0
KAG07314,Arizona,Extended,100000.0,5000.0,0
KAG07315,Oregon,Extended,100000.0,5000.0,0
KAG07316,California,Extended,437900.19999999995,5000.0,0
KAG07317,Nevada,Extended,151948.8,5000.0,0
KAG07318,California,Extended,100000.0,5000.0,0
KAG07319,Arizona,Basic,100000.0,5000.0,0
KAG07320,Arizona,Basic,100000.0,5000.0,0
KAG07321,Oregon,Extended,100000.0,5000.0,0
KAG07322,California,Extended,100000.0,5000.0,0
KAG07323,Washington,Basic,100000.0,5000.0,0
KAG07324,California,Basic,100362.70000000001,5000.0,0
KAG07325,Oregon,Basic,168692.5,5000.0,0
KAG07326,Oregon,Basic,119877.2,5000.0,1
KAG07327,Arizona,Premium,115624.40000000001,5000.0,0
KAG07328,Oregon,Basic,109161.20000000001,5000.0,0
KAG07329,Oregon,Premium,159790.0,5000.0,0
KAG07330,Nevada,Basic,100000.0,5000.0,0
KAG07331,Nevada,Basic,100000.0,5000.0,0
KAG07332,Oregon,Basic,102358.5,5000.0,1
KAG07333,Arizona,Basic,102600.5,5000.0,0
KAG07334,Arizona,Extended,129060.7,5000.0,0
KAG07335,California,Premium,125068.4,5000.0,0
KAG07336,California,Extended,229759.1,5000.0,0
KAG07337,California,Basic,100000.0,5000.0,0
KAG07338,Oregon,Basic,100000.0,5000.0,0
KAG07339,California,Extended,173345.80000000002,5000.0,0
KAG07340,Oregon,Basic,102358.5,5000.0,1
KAG07341,California,Basic,100000.0,5000.0,1
KAG07342,Oregon,Basic,119877.2,5000.0,1
KAG07343,Arizona,Basic,111034.40000000001,5000.0,0
KAG07344,Nevada,Basic,100000.0,5000.0,0
KAG07345,California,Basic,100000.0,5000.0,0
KAG07346,Washington,Basic,100000.0,5000.0,1
KAG07347,Oregon,Premium,113512.2,5000.0,0
KAG07348,Arizona,Basic,100000.0,5000.0,1
KAG07349,California,Basic,100000.0,5000.0,0
KAG07350,Arizona,Basic,100000.0,5000.0,0
KAG07351,California,Basic,100000.0,5000.0,1
KAG07352,Nevada,Basic,100000.0,5000.0,0
KAG07353,California,Premium,168604.4,5000.0,0
KAG07354,Arizona,Basic,100000.0,5000.0,0
KAG07355,Arizona,Basic,100000.0,5000.0,0
KAG07356,Arizona,Basic,103945.0,5000.0,0
KAG07357,Oregon,Basic,100000.0,5000.0,1
KAG07358,Oregon,Basic,100000.0,5000.0,0
KAG07359,California,Basic,100000.0,5000.0,0
KAG07360,California,Basic,100000.0,5000.0,0
KAG07361,California,Basic,100000.0,5000.0,0
KAG07362,California,Extended,106669.3,5000.0,0
KAG07363,California,Extended,260926.30000000002,5000.0,0
KAG07364,California,Basic,154875.2,5000.0,0
KAG07365,California,Basic,100000.0,5000.0,0
KAG07366,California,Premium,449390.19999999995,5000.0,0
KAG07367,California,Extended,102800.20000000001,5000.0,0
KAG07368,California,Extended,101580.0,5000.0,0
KAG07369,California,Basic,103869.9,5000.0,0
KAG07370,California,Basic,100000.0,5000.0,0
KAG07371,California,Basic,100000.0,5000.0,0
KAG07372,Oregon,Premium,100000.0,5000.0,0
KAG07373,Arizona,Basic,100000.0,5000.0,0
KAG07374,Arizona,Extended,394123.9,5000.0,0
KAG07375,Washington,Basic,100000.0,5000.0,0
KAG07376,Nevada,Premium,186008.0,5000.0,0
KAG07377,Nevada,Basic,104987.29999999999,5000.0,0
KAG07378,Oregon,Basic,121963.09999999999,5000.0,0
KAG07379,Washington,Basic,100000.0,5000.0,0
KAG07380,Oregon,Basic,100000.0,5000.0,0
KAG07381,Arizona,Extended,100000.0,5000.0,0
KAG07382,Washington,Extended,100000.0,5000.0,0
KAG07383,Arizona,Basic,115131.90000000001,5000.0,0
KAG07384,Nevada,Basic,100000.0,5000.0,0
KAG07385,Nevada,Premium,100000.0,5000.0,0
KAG07386,Oregon,Extended,100000.0,5000.0,0
KAG07387,Nevada,Extended,100000.0,5000.0,0
KAG07388,Arizona,Extended,158802.6,5000.0,0
KAG07389,Oregon,Basic,104732.0,5000.0,0
KAG07390,Oregon,Basic,172620.0,5000.0,0
KAG07391,Oregon,Basic,100000.0,5000.0,0
KAG07392,California,Basic,100000.0,5000.0,0
KAG07393,Nevada,Basic,100000.0,5000.0,0
KAG07394,California,Extended,100000.0,5000.0,0
KAG07395,Oregon,Extended,100000.0,5000.0,0
KAG07396,Oregon,Basic,100000.0,5000.0,0
KAG07397,Washington,Basic,100000.0,5000.0,0
KAG07398,California,Basic,100000.0,5000.0,0
KAG07399,Oregon,Premium,100000.0,5000.0,0
KAG07400,California,Extended,143461.9,5000.0,0
KAG07401,Oregon,Extended,100000.0,5000.0,0
KAG07402,California,Extended,213160.3,5000.0,0
KAG07403,California,Basic,204755.09999999998,5000.0,0
KAG07404,California,Extended,328554.7,5000.0,0
KAG07405,Oregon,Basic,102964.9,5000.0,0
KAG07406,Oregon,Extended,100000.0,5000.0,0
KAG07407,Oregon,Extended,100000.0,5000.0,0
KAG07408,California,Basic,100000.0,5000.0,0
KAG07409,Oregon,Extended,144142.90000000002,5000.0,0
KAG07410,Washington,Extended,150276.1,5000.0,0
KAG07411,Arizona,Extended,135762.90000000002,5000.0,0
KAG07412,Washington,Basic,100000.0,5000.0,0
KAG07413,Oregon,Premium,117177.8,5000.0,0
KAG07414,Oregon,Basic,114595.59999999999,5000.0,0
KAG07415,California,Premium,276651.89999999997,5000.0,0
KAG07416,Oregon,Extended,120651.1,5000.0,0
KAG07417,Nevada,Extended,100000.0,5000.0,0
KAG07418,Nevada,Extended,149099.8,5000.0,0
KAG07419,Nevada,Extended,100000.0,5000.0,0
KAG07420,Oregon,Basic,209343.5,5000.0,0
KAG07421,Oregon,Basic,100000.0,5000.0,0
KAG07422,Arizona,Premium,125245.9,5000.0,0
KAG07423,Oregon,Extended,231043.4,5000.0,0
KAG07424,Oregon,Basic,100000.0,5000.0,0
KAG07425,California,Extended,285827.3,5000.0,0
KAG07426,California,Extended,100000.0,5000.0,0
KAG07427,Arizona,Basic,100000.0,5000.0,0
KAG07428,Oregon,Extended,100000.0,5000.0,0
KAG07429,Oregon,Basic,117405.59999999999,5000.0,0
KAG07430,California,Basic,109538.5,5000.0,0
KAG07431,Washington,Extended,100000.0,5000.0,0
KAG07432,Arizona,Basic,100000.0,5000.0,0
KAG07433,California,Premium,117420.1,5000.0,0
KAG07434,California,Extended,100000.0,5000.0,0
KAG07435,Arizona,Extended,132383.9,5000.0,0
KAG07436,Nevada,Extended,100000.0,5000.0,0
KAG07437,California,Basic,100000.0,5000.0,0
KAG07438,California,Basic,274245.0,5000.0,0
KAG07439,Arizona,Basic,100000.0,5000.0,0
KAG07440,Oregon,Extended,100000.0,5000.0,0
KAG07441,Arizona,Basic,100000.0,5000.0,0
KAG07442,Oregon,Basic,100000.0,5000.0,0
KAG07443,California,Extended,206049.90000000002,5000.0,0
KAG07444,Oregon,Extended,100000.0,5000.0,0
KAG07445,California,Basic,100000.0,5000.0,0
KAG07446,Nevada,Basic,167177.7,5000.0,0
KAG07447,Arizona,Extended,100000.0,5000.0,0
KAG07448,Oregon,Basic,100000.0,5000.0,0
KAG07449,Arizona,Basic,110743.5,5000.0,0
KAG07450,California,Basic,100000.0,5000.0,0
KAG07451,Nevada,Basic,100000.0,5000.0,0
KAG07452,Oregon,Basic,100000.0,5000.0,0
KAG07453,Arizona,Extended,667221.2,5000.0,0
KAG07454,California,Basic,100000.0,5000.0,0
KAG07455,Oregon,Basic,100000.0,5000.0,0
KAG07456,Arizona,Basic,100000.0,5000.0,0
KAG07457,Oregon,Basic,100000.0,5000.0,0
KAG07458,Arizona,Basic,100000.0,5000.0,0
KAG07459,California,Basic,100000.0,5000.0,0
KAG07460,Arizona,Basic,100000.0,5000.0,0
KAG07461,California,Premium,100000.0,5000.0,0
KAG07462,Washington,Extended,100000.0,5000.0,0
KAG07463,Oregon,Extended,100000.0,5000.0,0
KAG07464,Oregon,Basic,100000.0,5000.0,0
KAG07465,Oregon,Basic,100000.0,5000.0,0
KAG07466,Nevada,Basic,100000.0,5000.0,0
KAG07467,Nevada,Basic,100000.0,5000.0,0
KAG07468,California,Premium,170441.30000000002,5000.0,0
KAG07469,California,Basic,100000.0,5000.0,0
KAG07470,Nevada,Basic,100000.0,5000.0,0
KAG07471,Oregon,Basic,100000.0,5000.0,0
KAG07472,Oregon,Basic,100000.0,5000.0,0
KAG07473,Oregon,Premium,127938.2,5000.0,0
KAG07474,Oregon,Basic,100000.0,5000.0,0
KAG07475,Oregon,Basic,113860.59999999999,5000.0,0
KAG07476,California,Extended,100000.0,5000.0,0
KAG07477,California,Extended,100000.0,5000.0,0
KAG07478,California,Premium,100000.0,5000.0,0
KAG07479,California,Basic,100614.7,5000.0,0
KAG07480,California,Basic,100000.0,5000.0,0
KAG07481,California,Basic,100000.0,5000.0,0
KAG07482,California,Basic,100000.0,5000.0,0
KAG07483,California,Basic,209957.40000000002,5000.0,0
KAG07484,Oregon,Basic,100000.0,5000.0,0
KAG07485,Arizona,Premium,100000.0,5000.0,0
KAG07486,Arizona,Basic,100000.0,5000.0,0
KAG07487,Arizona,Extended,100000.0,5000.0,0
KAG07488,Oregon,Basic,113165.5,5000.0,1
KAG07489,California,Basic,100000.0,5000.0,0
KAG07490,California,Extended,100000.0,5000.0,0
KAG07491,California,Basic,163366.3,5000.0,0
KAG07492,Arizona,Extended,100000.0,5000.0,0
KAG07493,Arizona,Extended,604738.7999999999,5000.0,0
KAG07494,Oregon,Extended,123595.7,5000.0,0
KAG07495,California,Basic,100000.0,5000.0,0
KAG07496,Oregon,Basic,116210.1,5000.0,0
KAG07497,California,Basic,100000.0,5000.0,0
KAG07498,Oregon,Basic,100000.0,5000.0,0
KAG07499,Oregon,Extended,100000.0,5000.0,0
KAG07500,California,Basic,114700.8,5000.0,0
KAG07501,Nevada,Extended,333579.6,5000.0,0
KAG07502,California,Basic,117860.7,5000.0,0
KAG07503,Arizona,Premium,100000.0,5000.0,0
KAG07504,Arizona,Basic,102571.8,5000.0,0
KAG07505,Oregon,Premium,100000.0,5000.0,0
KAG07506,Oregon,Basic,100000.0,5000.0,0
KAG07507,Washington,Extended,100000.0,5000.0,0
KAG07508,California,Basic,113165.5,5000.0,1
KAG07509,Oregon,Basic,100000.0,5000.0,0
KAG07510,Oregon,Basic,473345.7,5000.0,0
KAG07511,Oregon,Basic,100000.0,5000.0,0
KAG07512,California,Premium,103581.20000000001,5000.0,0
KAG07513,Oregon,Basic,100000.0,5000.0,0
KAG07514,California,Basic,100000.0,5000.0,0
KAG07515,Nevada,Basic,100000.0,5000.0,0
KAG07516,Arizona,Premium,100000.0,5000.0,0
KAG07517,Oregon,Basic,100000.0,5000.0,0
KAG07518,Oregon,Basic,100000.0,5000.0,0
KAG07519,California,Basic,107844.79999999999,5000.0,0
KAG07520,California,Basic,100000.0,5000.0,0
KAG07521,Oregon,Basic,155427.7,5000.0,0
KAG07522,Arizona,Extended,100000.0,5000.0,0
KAG07523,Washington,Basic,183320.5,5000.0,0
KAG07524,Oregon,Premium,100000.0,5000.0,0
KAG07525,Arizona,Basic,100000.0,5000.0,0
KAG07526,California,Basic,100000.0,5000.0,0
KAG07527,Nevada,Basic,100000.0,5000.0,0
KAG07528,Washington,Extended,100000.0,5000.0,0
KAG07529,Arizona,Basic,113805.8,5000.0,0
KAG07530,Arizona,Basic,113165.5,5000.0,1
KAG07531,Oregon,Basic,100000.0,5000.0,0
KAG07532,Nevada,Basic,100000.0,5000.0,0
KAG07533,Nevada,Basic,100000.0,5000.0,0
KAG07534,California,Basic,104817.70000000001,5000.0,0
KAG07535,California,Basic,100000.0,5000.0,0
KAG07536,Arizona,Extended,100000.0,5000.0,0
KAG07537,Arizona,Basic,100000.0,5000.0,0
KAG07538,Arizona,Basic,193508.0,5000.0,0
KAG07539,Nevada,Basic,204105.09999999998,5000.0,0
KAG07540,Arizona,Extended,100000.0,5000.0,0
KAG07541,Arizona,Premium,122902.6,5000.0,0
KAG07542,Arizona,Extended,100000.0,5000.0,0
KAG07543,Arizona,Premium,100000.0,5000.0,0
KAG07544,Oregon,Basic,100000.0,5000.0,0
KAG07545,Arizona,Extended,100000.0,5000.0,0
KAG07546,California,Extended,106249.9,5000.0,0
KAG07547,Washington,Basic,113165.5,5000.0,1
KAG07548,Arizona,Extended,100000.0,5000.0,0
KAG07549,Arizona,Extended,441144.10000000003,5000.0,0
KAG07550,Oregon,Extended,100000.0,5000.0,0
KAG07551,California,Extended,100000.0,5000.0,0
KAG07552,Arizona,Basic,113165.5,5000.0,1
KAG07553,Oregon,Extended,100000.0,5000.0,0
KAG07554,Oregon,Basic,100000.0,5000.0,0
KAG07555,Arizona,Basic,173820.6,5000.0,0
KAG07556,Arizona,Basic,100000.0,5000.0,0
KAG07557,California,Basic,100000.0,5000.0,0
KAG07558,California,Basic,100000.0,5000.0,0
KAG07559,Oregon,Extended,834977.5,5000.0,0
KAG07560,California,Basic,101583.9,5000.0,0
KAG07561,Oregon,Basic,100000.0,5000.0,0
KAG07562,California,Extended,100000.0,5000.0,0
KAG07563,Oregon,Basic,100000.0,5000.0,0
KAG07564,California,Extended,389124.80000000005,5000.0,0
KAG07565,Oregon,Basic,100000.0,5000.0,0
KAG07566,Washington,Basic,100000.0,5000.0,0
KAG07567,Oregon,Basic,149095.5,5000.0,0
KAG07568,Washington,Basic,100000.0,5000.0,0
KAG07569,California,Extended,100000.0,5000.0,0
KAG07570,Nevada,Basic,100000.0,5000.0,0
KAG07571,Arizona,Extended,252568.2,5000.0,0
KAG07572,California,Basic,100000.0,5000.0,0
KAG07573,Oregon,Extended,100000.0,5000.0,0
KAG07574,Nevada,Extended,100000.0,5000.0,0
KAG07575,California,Extended,141735.5,5000.0,0
KAG07576,California,Extended,126064.1,5000.0,0
KAG07577,Oregon,Basic,100000.0,5000.0,0
KAG07578,Washington,Basic,100000.0,5000.0,0
KAG07579,Washington,Extended,100000.0,5000.0,0
KAG07580,Arizona,Basic,100000.0,5000.0,0
KAG07581,California,Extended,100000.0,5000.0,0
KAG07582,Arizona,Basic,100000.0,5000.0,0
KAG07583,Washington,Basic,100000.0,5000.0,0
KAG07584,Nevada,Extended,147166.5,5000.0,0
KAG07585,Oregon,Extended,100000.0,5000.0,0
KAG07586,Oregon,Extended,100000.0,5000.0,0
KAG07587,California,Extended,100000.0,5000.0,0
KAG07588,Oregon,Basic,100000.0,5000.0,0
KAG07589,California,Extended,100000.0,5000.0,0
KAG07590,California,Basic,100000.0,5000.0,0
KAG07591,Oregon,Basic,100000.0,5000.0,0
KAG07592,California,Basic,100000.0,5000.0,0
KAG07593,Arizona,Extended,100000.0,5000.0,0
KAG07594,Washington,Extended,114552.70000000001,5000.0,0
KAG07595,Oregon,Basic,100000.0,5000.0,0
KAG07596,Oregon,Extended,339784.0,5000.0,0
KAG07597,California,Basic,100000.0,5000.0,0
KAG07598,Arizona,Extended,103811.0,5000.0,0
KAG07599,Arizona,Extended,100000.0,5000.0,0
KAG07600,Oregon,Extended,100000.0,5000.0,0
KAG07601,Arizona,Extended,128882.0,5000.0,0
KAG07602,Arizona,Basic,100000.0,5000.0,0
KAG07603,Oregon,Premium,157958.7,5000.0,0
KAG07604,Oregon,Basic,100000.0,5000.0,0
KAG07605,California,Basic,120496.0,5000.0,0
KAG07606,California,Premium,100000.0,5000.0,0
KAG07607,Oregon,Basic,113354.2,5000.0,0
KAG07608,Washington,Premium,174131.0,5000.0,0
KAG07609,Nevada,Extended,100000.0,5000.0,0
KAG07610,California,Basic,100000.0,5000.0,0
KAG07611,Arizona,Basic,100000.0,5000.0,0
KAG07612,California,Extended,140289.0,5000.0,0
KAG07613,Arizona,Premium,100000.0,5000.0,0
KAG07614,Oregon,Extended,100000.0,5000.0,0
KAG07615,Oregon,Extended,100000.0,5000.0,0
KAG07616,Nevada,Premium,177058.0,5000.0,0
KAG07617,Arizona,Basic,100000.0,5000.0,0
KAG07618,Arizona,Basic,100000.0,5000.0,0
KAG07619,Oregon,Basic,100000.0,5000.0,0
KAG07620,California,Basic,100000.0,5000.0,0
KAG07621,California,Basic,100000.0,5000.0,0
KAG07622,Oregon,Basic,100000.0,5000.0,0
KAG07623,Arizona,Premium,203074.8,5000.0,0
KAG07624,California,Extended,100000.0,5000.0,0
KAG07625,Arizona,Extended,146832.5,5000.0,0
KAG07626,California,Basic,112640.59999999999,5000.0,0
KAG07627,Arizona,Extended,109660.8,5000.0,0
KAG07628,Oregon,Basic,232308.80000000002,5000.0,0
KAG07629,Oregon,Basic,329971.0,5000.0,0
KAG07630,Arizona,Basic,183599.0,5000.0,0
KAG07631,Oregon,Basic,100000.0,5000.0,0
KAG07632,Arizona,Extended,105878.70000000001,5000.0,0
KAG07633,Nevada,Basic,200306.30000000002,5000.0,0
KAG07634,California,Extended,100000.0,5000.0,0
KAG07635,California,Basic,100000.0,5000.0,0
KAG07636,Oregon,Basic,113165.5,5000.0,1
KAG07637,California,Basic,100000.0,5000.0,0
KAG07638,California,Extended,100000.0,5000.0,0
KAG07639,California,Basic,100000.0,5000.0,0
KAG07640,California,Basic,100000.0,5000.0,0
KAG07641,California,Extended,100000.0,5000.0,0
KAG07642,California,Basic,100000.0,5000.0,0
KAG07643,California,Basic,100000.0,5000.0,0
KAG07644,California,Premium,100000.0,5000.0,0
KAG07645,California,Extended,100000.0,5000.0,0
KAG07646,California,Extended,128229.40000000001,5000.0,0
KAG07647,California,Premium,100000.0,5000.0,0
KAG07648,California,Basic,100000.0,5000.0,0
KAG07649,California,Basic,120187.0,5000.0,0
KAG07650,Arizona,Extended,100000.0,5000.0,0
KAG07651,Washington,Premium,100000.0,5000.0,0
KAG07652,Oregon,Basic,100000.0,5000.0,0
KAG07653,Arizona,Basic,108577.90000000001,5000.0,0
KAG07654,Nevada,Basic,114577.70000000001,5000.0,0
KAG07655,California,Basic,209093.80000000002,5000.0,0
KAG07656,Washington,Basic,166087.3,5000.0,0
KAG07657,Arizona,Extended,100000.0,5000.0,0
KAG07658,California,Premium,137426.2,5000.0,1
KAG07659,California,Premium,137426.2,5000.0,1
KAG07660,Nevada,Basic,100000.0,5000.0,1
KAG07661,Arizona,Basic,100000.0,5000.0,0
KAG07662,California,Basic,100000.0,5000.0,1
KAG07663,Arizona,Basic,100000.0,5000.0,0
KAG07664,Arizona,Extended,100000.0,5000.0,1
KAG07665,Nevada,Basic,100000.0,5000.0,0
KAG07666,Oregon,Premium,137426.2,5000.0,1
KAG07667,Oregon,Basic,323750.80000000005,5000.0,0
KAG07668,Nevada,Basic,100000.0,5000.0,0
KAG07669,Washington,Extended,100000.0,5000.0,0
KAG07670,Oregon,Extended,124717.09999999999,5000.0,0
KAG07671,Nevada,Basic,100000.0,5000.0,0
KAG07672,Nevada,Basic,276145.9,5000.0,0
KAG07673,California,Premium,157964.4,5000.0,0
KAG07674,Oregon,Basic,100675.8,5000.0,0
KAG07675,California,Basic,100000.0,5000.0,0
KAG07676,California,Basic,100000.0,5000.0,0
KAG07677,Oregon,Extended,104069.9,5000.0,0
KAG07678,Arizona,Extended,100000.0,5000.0,0
KAG07679,Arizona,Basic,100000.0,5000.0,0
KAG07680,Nevada,Basic,100000.0,5000.0,0
KAG07681,Arizona,Basic,100000.0,5000.0,0
KAG07682,Oregon,Extended,137315.0,5000.0,0
KAG07683,California,Extended,100000.0,5000.0,1
KAG07684,California,Basic,100000.0,5000.0,0
KAG07685,California,Basic,100000.0,5000.0,1
KAG07686,Arizona,Extended,100000.0,5000.0,1
KAG07687,Oregon,Extended,100000.0,5000.0,1
KAG07688,California,Basic,100000.0,5000.0,0
KAG07689,California,Premium,103089.79999999999,5000.0,0
KAG07690,Nevada,Basic,155471.5,5000.0,0
KAG07691,Oregon,Premium,105508.79999999999,5000.0,0
KAG07692,California,Basic,113096.20000000001,5000.0,0
KAG07693,California,Extended,100000.0,5000.0,1
KAG07694,Oregon,Basic,100000.0,5000.0,1
KAG07695,Nevada,Basic,100000.0,5000.0,0
KAG07696,Nevada,Basic,100000.0,5000.0,0
KAG07697,Oregon,Extended,100000.0,5000.0,1
KAG07698,California,Basic,100000.0,5000.0,0
KAG07699,California,Basic,111803.5,5000.0,0
KAG07700,Arizona,Extended,100000.0,5000.0,0
KAG07701,Oregon,Basic,167062.8,5000.0,0
KAG07702,Oregon,Extended,228448.69999999998,5000.0,0
KAG07703,California,Basic,100000.0,5000.0,0
KAG07704,California,Extended,100000.0,5000.0,0
KAG07705,Arizona,Basic,100000.0,5000.0,0
KAG07706,California,Basic,100000.0,5000.0,0
KAG07707,Nevada,Basic,347806.1,5000.0,0
KAG07708,Oregon,Extended,100000.0,5000.0,0
KAG07709,California,Basic,167271.5,5000.0,0
KAG07710,Arizona,Extended,100000.0,5000.0,0
KAG07711,California,Basic,100000.0,5000.0,0
KAG07712,California,Extended,100000.0,5000.0,0
KAG07713,California,Extended,100000.0,5000.0,0
KAG07714,California,Basic,100000.0,5000.0,0
KAG07715,California,Extended,100000.0,5000.0,0
KAG07716,Washington,Extended,100000.0,5000.0,0
KAG07717,Arizona,Basic,100000.0,5000.0,0
KAG07718,Arizona,Premium,208996.9,5000.0,0
KAG07719,Arizona,Extended,100000.0,5000.0,1
KAG07720,California,Basic,100000.0,5000.0,0
KAG07721,Oregon,Extended,100000.0,5000.0,0
KAG07722,Arizona,Basic,100000.0,5000.0,0
KAG07723,California,Basic,100000.0,5000.0,0
KAG07724,Oregon,Basic,100000.0,5000.0,0
KAG07725,Washington,Premium,100000.0,5000.0,0
KAG07726,Arizona,Basic,100000.0,5000.0,0
KAG07727,Oregon,Basic,100000.0,5000.0,0
KAG07728,Arizona,Basic,100000.0,5000.0,0
KAG07729,Oregon,Extended,100000.0,5000.0,0
KAG07730,California,Basic,100000.0,5000.0,0
KAG07731,Arizona,Basic,118254.5,5000.0,0
KAG07732,Oregon,Extended,100000.0,5000.0,0
KAG07733,Arizona,Basic,260264.0,5000.0,0
KAG07734,Oregon,Extended,100000.0,5000.0,0
KAG07735,Washington,Basic,100000.0,5000.0,1
KAG07736,Nevada,Extended,100000.0,5000.0,1
KAG07737,Oregon,Premium,100000.0,5000.0,0
KAG07738,Arizona,Basic,100000.0,5000.0,1
KAG07739,Oregon,Basic,100000.0,5000.0,0
KAG07740,California,Extended,100000.0,5000.0,1
KAG07741,Arizona,Premium,219782.7,5000.0,0
KAG07742,California,Basic,227985.3,5000.0,0
KAG07743,Oregon,Basic,100000.0,5000.0,0
KAG07744,Nevada,Premium,122413.4,5000.0,0
KAG07745,Oregon,Basic,117726.20000000001,5000.0,0
KAG07746,Oregon,Extended,100000.0,5000.0,1
KAG07747,Oregon,Basic,100000.0,5000.0,0
KAG07748,Arizona,Extended,122682.4,5000.0,0
KAG07749,Oregon,Extended,197321.0,5000.0,0
KAG07750,Oregon,Premium,178856.6,5000.0,0
KAG07751,Oregon,Premium,440681.5,5000.0,0
KAG07752,Arizona,Extended,100000.0,5000.0,0
KAG07753,California,Extended,100000.0,5000.0,1
KAG07754,Oregon,Extended,100000.0,5000.0,0
KAG07755,Washington,Extended,250348.1,5000.0,0
KAG07756,Oregon,Extended,100000.0,5000.0,0
KAG07757,Washington,Basic,100000.0,5000.0,0
KAG07758,Arizona,Extended,103857.09999999999,5000.0,0
KAG07759,Oregon,Basic,125140.7,5000.0,0
KAG07760,Oregon,Basic,100000.0,5000.0,0
KAG07761,California,Basic,117507.8,5000.0,0
KAG07762,Arizona,Extended,100000.0,5000.0,0
KAG07763,Washington,Premium,118134.59999999999,5000.0,0
KAG07764,Arizona,Extended,100000.0,5000.0,1
KAG07765,Oregon,Basic,301398.7,5000.0,0
KAG07766,Nevada,Basic,100000.0,5000.0,0
KAG07767,California,Extended,100000.0,5000.0,1
KAG07768,Oregon,Extended,100000.0,5000.0,0
KAG07769,Arizona,Basic,100000.0,5000.0,0
KAG07770,Nevada,Basic,206246.0,5000.0,0
KAG07771,Arizona,Basic,110175.8,5000.0,0
KAG07772,Oregon,Basic,100000.0,5000.0,0
KAG07773,Oregon,Basic,481844.3,5000.0,0
KAG07774,California,Basic,295962.2,5000.0,0
KAG07775,Oregon,Basic,100000.0,5000.0,0
